transaction_id,timestamp,payment_method,bank,device_type,amount,status,failure_reason
TXN162217,2025-06-20 09:43:00,UPI,ICICI Bank,iOS,2313.66,SUCCESS,
TXN146730,2025-06-20 09:47:00,Net Banking,HDFC Bank,Android,785.04,SUCCESS,
TXN179011,2025-06-20 09:50:00,Credit Card,ICICI Bank,Android,9259.89,SUCCESS,
TXN142484,2025-06-20 09:50:00,Credit Card,HDFC Bank,Desktop,2132.01,SUCCESS,
TXN145561,2025-06-20 09:53:00,Credit Card,ICICI Bank,Android,469.29,SUCCESS,
TXN127936,2025-06-20 09:55:00,Credit Card,SBI,Desktop,825.76,SUCCESS,
TXN136035,2025-06-20 09:57:00,Credit Card,ICICI Bank,Android,1047.66,SUCCESS,
TXN178144,2025-06-20 10:03:00,UPI,Axis Bank,iOS,2265.14,SUCCESS,
TXN161707,2025-06-20 10:06:00,UPI,Axis Bank,iOS,4810.14,FAILED,BANK_DECLINE
TXN158080,2025-06-20 10:10:00,UPI,Axis Bank,iOS,1031.65,SUCCESS,
TXN137798,2025-06-20 10:11:00,Credit Card,ICICI Bank,Android,498.34,SUCCESS,
TXN118956,2025-06-20 10:13:00,Debit Card,HDFC Bank,Android,3018.35,SUCCESS,
TXN155476,2025-06-20 10:14:00,Debit Card,Kotak Bank,iOS,692.65,SUCCESS,
TXN111903,2025-06-20 10:18:00,Debit Card,HDFC Bank,Android,8569.32,SUCCESS,
TXN135406,2025-06-20 10:21:00,UPI,Axis Bank,iOS,645.64,SUCCESS,
TXN100616,2025-06-20 10:22:00,Credit Card,Yes Bank,Android,2816.67,SUCCESS,
TXN169854,2025-06-20 10:24:00,UPI,HDFC Bank,iOS,1484.53,SUCCESS,
TXN179550,2025-06-20 10:26:00,UPI,SBI,iOS,1234.0,SUCCESS,
TXN123142,2025-06-20 10:28:00,Credit Card,HDFC Bank,iOS,9962.2,SUCCESS,
TXN137669,2025-06-20 10:30:00,Net Banking,HDFC Bank,Android,2068.44,SUCCESS,
TXN169629,2025-06-20 10:30:00,UPI,Axis Bank,iOS,1363.91,SUCCESS,
TXN129015,2025-06-20 10:32:00,Credit Card,Axis Bank,Desktop,1232.48,FAILED,NETWORK_ERROR
TXN151636,2025-06-20 10:33:00,Credit Card,ICICI Bank,Desktop,4186.38,SUCCESS,
TXN172573,2025-06-20 10:45:00,UPI,HDFC Bank,Android,1142.78,SUCCESS,
TXN113933,2025-06-20 10:46:00,Debit Card,Kotak Bank,Android,698.79,SUCCESS,
TXN130482,2025-06-20 10:46:00,Net Banking,Axis Bank,iOS,880.64,SUCCESS,
TXN176042,2025-06-20 10:48:00,UPI,SBI,iOS,4502.67,SUCCESS,
TXN158065,2025-06-20 10:52:00,UPI,HDFC Bank,iOS,1854.32,SUCCESS,
TXN171181,2025-06-20 10:53:00,Net Banking,ICICI Bank,Desktop,672.75,SUCCESS,
TXN101302,2025-06-20 10:53:00,UPI,ICICI Bank,iOS,589.24,SUCCESS,
TXN173528,2025-06-20 10:54:00,UPI,SBI,iOS,437.46,SUCCESS,
TXN168270,2025-06-20 10:55:00,UPI,ICICI Bank,Android,719.08,SUCCESS,
TXN127408,2025-06-20 10:58:00,UPI,HDFC Bank,Android,1047.12,FAILED,INSUFFICIENT_FUNDS
TXN139823,2025-06-20 10:58:00,Net Banking,Yes Bank,Android,1963.2,SUCCESS,
TXN136242,2025-06-20 11:04:00,Credit Card,Kotak Bank,iOS,816.83,FAILED,OTP_TIMEOUT
TXN156063,2025-06-20 11:06:00,UPI,HDFC Bank,Android,1657.23,SUCCESS,
TXN145468,2025-06-20 11:08:00,Wallet,Kotak Bank,Android,52.58,SUCCESS,
TXN135087,2025-06-20 11:10:00,Credit Card,HDFC Bank,iOS,3673.73,SUCCESS,
TXN174790,2025-06-20 11:18:00,UPI,Kotak Bank,iOS,821.21,SUCCESS,
TXN154824,2025-06-20 11:18:00,Net Banking,ICICI Bank,Android,551.88,SUCCESS,
TXN112701,2025-06-20 11:20:00,UPI,SBI,iOS,475.89,SUCCESS,
TXN102524,2025-06-20 11:21:00,UPI,ICICI Bank,Desktop,1590.91,SUCCESS,
TXN111142,2025-06-20 11:22:00,Net Banking,ICICI Bank,Desktop,8239.25,SUCCESS,
TXN136895,2025-06-20 11:28:00,UPI,Yes Bank,iOS,1307.02,SUCCESS,
TXN127420,2025-06-20 11:30:00,UPI,SBI,Android,351.78,SUCCESS,
TXN110685,2025-06-20 11:31:00,Debit Card,ICICI Bank,iOS,2586.7,SUCCESS,
TXN108131,2025-06-20 11:46:00,Debit Card,Kotak Bank,Desktop,2688.03,SUCCESS,
TXN151894,2025-06-20 11:54:00,UPI,SBI,Desktop,6560.7,SUCCESS,
TXN136877,2025-06-20 11:58:00,Debit Card,Axis Bank,iOS,2953.09,SUCCESS,
TXN168766,2025-06-20 11:58:00,UPI,SBI,Android,3122.02,SUCCESS,
TXN130401,2025-06-20 12:05:00,Debit Card,SBI,iOS,195.67,SUCCESS,
TXN177024,2025-06-20 12:06:00,Debit Card,ICICI Bank,iOS,4092.32,SUCCESS,
TXN155905,2025-06-20 12:11:00,Debit Card,Yes Bank,Android,935.71,FAILED,OTP_TIMEOUT
TXN116474,2025-06-20 12:11:00,UPI,SBI,Android,655.07,SUCCESS,
TXN109046,2025-06-20 12:21:00,UPI,ICICI Bank,Android,1221.77,SUCCESS,
TXN163127,2025-06-20 12:28:00,Wallet,HDFC Bank,iOS,219.12,SUCCESS,
TXN116680,2025-06-20 12:31:00,Debit Card,SBI,iOS,3959.84,SUCCESS,
TXN107365,2025-06-20 12:34:00,UPI,Yes Bank,iOS,864.18,SUCCESS,
TXN164347,2025-06-20 12:36:00,Credit Card,Yes Bank,Android,1238.81,SUCCESS,
TXN143098,2025-06-20 12:44:00,Debit Card,SBI,Android,1778.7,SUCCESS,
TXN113911,2025-06-20 12:46:00,UPI,ICICI Bank,Android,672.57,SUCCESS,
TXN140179,2025-06-20 12:46:00,UPI,Yes Bank,iOS,8238.67,SUCCESS,
TXN142471,2025-06-20 12:47:00,UPI,SBI,iOS,1957.69,SUCCESS,
TXN132070,2025-06-20 12:53:00,UPI,HDFC Bank,Android,2977.78,SUCCESS,
TXN154905,2025-06-20 12:56:00,UPI,SBI,Desktop,616.23,SUCCESS,
TXN139042,2025-06-20 13:02:00,Wallet,HDFC Bank,Desktop,1842.09,SUCCESS,
TXN105509,2025-06-20 13:05:00,Debit Card,HDFC Bank,iOS,1000.72,SUCCESS,
TXN107862,2025-06-20 13:08:00,UPI,SBI,Android,661.74,SUCCESS,
TXN172651,2025-06-20 13:10:00,Credit Card,SBI,Android,1616.56,SUCCESS,
TXN145952,2025-06-20 13:14:00,UPI,Axis Bank,Desktop,3609.95,SUCCESS,
TXN105065,2025-06-20 13:15:00,UPI,Kotak Bank,Android,215.37,SUCCESS,
TXN115960,2025-06-20 13:18:00,UPI,Kotak Bank,Android,3590.69,FAILED,INVALID_VPA_RESPONSE
TXN119050,2025-06-20 13:19:00,UPI,HDFC Bank,Android,7175.24,SUCCESS,
TXN146382,2025-06-20 13:20:00,Debit Card,ICICI Bank,Android,2655.35,SUCCESS,
TXN141988,2025-06-20 13:30:00,Debit Card,ICICI Bank,Android,2880.32,SUCCESS,
TXN118925,2025-06-20 13:32:00,Wallet,HDFC Bank,Desktop,908.75,SUCCESS,
TXN158338,2025-06-20 13:37:00,UPI,SBI,Android,1291.92,SUCCESS,
TXN150484,2025-06-20 13:42:00,Debit Card,Axis Bank,iOS,5522.68,FAILED,INSUFFICIENT_FUNDS
TXN176855,2025-06-20 13:56:00,UPI,HDFC Bank,Android,900.94,SUCCESS,
TXN152338,2025-06-20 13:57:00,UPI,ICICI Bank,Android,2197.75,SUCCESS,
TXN116322,2025-06-20 14:02:00,Net Banking,HDFC Bank,Android,1221.77,SUCCESS,
TXN107075,2025-06-20 14:06:00,UPI,SBI,Android,3889.12,SUCCESS,
TXN107650,2025-06-20 14:13:00,UPI,Yes Bank,Android,5294.87,SUCCESS,
TXN137054,2025-06-20 14:13:00,Credit Card,Yes Bank,Android,424.73,FAILED,INSUFFICIENT_FUNDS
TXN139820,2025-06-20 14:16:00,Debit Card,HDFC Bank,Android,915.89,SUCCESS,
TXN168210,2025-06-20 14:17:00,UPI,Kotak Bank,iOS,1374.51,SUCCESS,
TXN147929,2025-06-20 14:18:00,UPI,ICICI Bank,iOS,3124.87,SUCCESS,
TXN105906,2025-06-20 14:19:00,Debit Card,ICICI Bank,Android,812.98,SUCCESS,
TXN163588,2025-06-20 14:19:00,Credit Card,HDFC Bank,Android,633.39,SUCCESS,
TXN168664,2025-06-20 14:21:00,UPI,SBI,iOS,662.23,FAILED,INSUFFICIENT_FUNDS
TXN113859,2025-06-20 14:22:00,Net Banking,HDFC Bank,Android,8635.93,FAILED,NETWORK_ERROR
TXN167466,2025-06-20 14:23:00,Credit Card,Axis Bank,iOS,1213.89,SUCCESS,
TXN143451,2025-06-20 14:23:00,UPI,Axis Bank,Desktop,1259.58,SUCCESS,
TXN111020,2025-06-20 14:31:00,Credit Card,Kotak Bank,Android,2743.8,SUCCESS,
TXN146056,2025-06-20 14:32:00,UPI,HDFC Bank,Android,1261.67,SUCCESS,
TXN141132,2025-06-20 14:36:00,Net Banking,HDFC Bank,iOS,3476.62,SUCCESS,
TXN146222,2025-06-20 15:02:00,Credit Card,HDFC Bank,Android,12283.58,SUCCESS,
TXN148584,2025-06-20 15:06:00,Credit Card,ICICI Bank,iOS,3386.15,SUCCESS,
TXN139705,2025-06-20 15:07:00,Credit Card,ICICI Bank,Desktop,1389.95,SUCCESS,
TXN115577,2025-06-20 15:08:00,Debit Card,ICICI Bank,iOS,177.06,SUCCESS,
TXN130115,2025-06-20 15:08:00,UPI,ICICI Bank,iOS,4295.94,SUCCESS,
TXN166944,2025-06-20 15:12:00,Debit Card,ICICI Bank,iOS,1672.16,FAILED,BANK_DECLINE
TXN159414,2025-06-20 15:15:00,Credit Card,ICICI Bank,iOS,755.75,SUCCESS,
TXN119679,2025-06-20 15:16:00,UPI,Kotak Bank,Desktop,482.41,SUCCESS,
TXN107097,2025-06-20 15:17:00,Credit Card,HDFC Bank,iOS,896.1,SUCCESS,
TXN129992,2025-06-20 15:40:00,Debit Card,HDFC Bank,Android,7575.94,SUCCESS,
TXN170808,2025-06-20 15:41:00,Debit Card,ICICI Bank,iOS,1298.51,SUCCESS,
TXN126138,2025-06-20 15:45:00,UPI,Yes Bank,Android,8627.95,SUCCESS,
TXN157627,2025-06-20 15:46:00,UPI,HDFC Bank,Android,5742.66,SUCCESS,
TXN144726,2025-06-20 15:49:00,Credit Card,HDFC Bank,Android,1297.25,SUCCESS,
TXN177788,2025-06-20 15:55:00,UPI,Axis Bank,Desktop,326.02,SUCCESS,
TXN105268,2025-06-20 16:04:00,UPI,Axis Bank,Android,1305.77,SUCCESS,
TXN100795,2025-06-20 16:04:00,Net Banking,Kotak Bank,Android,1574.81,SUCCESS,
TXN104228,2025-06-20 16:09:00,Debit Card,SBI,iOS,1361.06,SUCCESS,
TXN150543,2025-06-20 16:13:00,UPI,ICICI Bank,Desktop,1915.31,SUCCESS,
TXN174318,2025-06-20 16:17:00,Debit Card,Kotak Bank,Android,385.26,SUCCESS,
TXN178536,2025-06-20 16:19:00,Debit Card,Yes Bank,Android,2462.1,SUCCESS,
TXN132752,2025-06-20 16:21:00,UPI,ICICI Bank,Android,1441.73,SUCCESS,
TXN140883,2025-06-20 16:26:00,Wallet,ICICI Bank,Desktop,1619.55,SUCCESS,
TXN100910,2025-06-20 16:39:00,Credit Card,SBI,Android,1488.11,SUCCESS,
TXN172401,2025-06-20 16:46:00,Debit Card,HDFC Bank,Desktop,829.26,SUCCESS,
TXN150842,2025-06-20 16:47:00,Credit Card,ICICI Bank,Desktop,585.3,SUCCESS,
TXN110073,2025-06-20 16:48:00,UPI,ICICI Bank,Android,6955.39,SUCCESS,
TXN110378,2025-06-20 16:53:00,UPI,HDFC Bank,iOS,761.07,FAILED,BANK_DECLINE
TXN138936,2025-06-20 16:56:00,Debit Card,Yes Bank,Desktop,15381.29,SUCCESS,
TXN152797,2025-06-20 17:00:00,UPI,HDFC Bank,iOS,6323.5,SUCCESS,
TXN139402,2025-06-20 17:00:00,UPI,ICICI Bank,Desktop,690.78,SUCCESS,
TXN159342,2025-06-20 17:09:00,Debit Card,Kotak Bank,Desktop,467.61,SUCCESS,
TXN133375,2025-06-20 17:09:00,UPI,Axis Bank,iOS,185.55,SUCCESS,
TXN159416,2025-06-20 17:09:00,Credit Card,HDFC Bank,Android,2315.8,FAILED,INSUFFICIENT_FUNDS
TXN179592,2025-06-20 17:11:00,Credit Card,Kotak Bank,Android,1043.96,SUCCESS,
TXN157718,2025-06-20 17:11:00,Credit Card,ICICI Bank,iOS,2293.47,FAILED,BANK_DECLINE
TXN122349,2025-06-20 17:12:00,Net Banking,SBI,Android,1650.39,SUCCESS,
TXN120510,2025-06-20 17:15:00,UPI,HDFC Bank,iOS,725.47,SUCCESS,
TXN169723,2025-06-20 17:27:00,UPI,HDFC Bank,iOS,1199.02,SUCCESS,
TXN172026,2025-06-20 17:29:00,Credit Card,Kotak Bank,Android,1487.38,SUCCESS,
TXN104499,2025-06-20 17:30:00,Net Banking,Yes Bank,Android,300.62,SUCCESS,
TXN152653,2025-06-20 17:30:00,Wallet,ICICI Bank,Android,2085.26,SUCCESS,
TXN165205,2025-06-20 17:43:00,UPI,HDFC Bank,Android,2388.17,SUCCESS,
TXN100597,2025-06-20 17:43:00,Debit Card,Axis Bank,iOS,6181.38,SUCCESS,
TXN149797,2025-06-20 17:46:00,UPI,Yes Bank,iOS,830.48,SUCCESS,
TXN137985,2025-06-20 17:50:00,Debit Card,ICICI Bank,iOS,373.45,FAILED,NETWORK_ERROR
TXN165428,2025-06-20 17:51:00,UPI,SBI,Desktop,5676.05,SUCCESS,
TXN146582,2025-06-20 18:00:00,UPI,ICICI Bank,Android,1759.12,SUCCESS,
TXN154604,2025-06-20 18:01:00,Debit Card,SBI,iOS,528.46,FAILED,INSUFFICIENT_FUNDS
TXN135862,2025-06-20 18:02:00,Net Banking,ICICI Bank,Android,3433.54,SUCCESS,
TXN112916,2025-06-20 18:03:00,Wallet,Kotak Bank,Android,1413.32,SUCCESS,
TXN164326,2025-06-20 18:05:00,UPI,Axis Bank,iOS,1632.68,SUCCESS,
TXN120081,2025-06-20 18:08:00,UPI,Yes Bank,Desktop,802.43,SUCCESS,
TXN146924,2025-06-20 18:10:00,Net Banking,HDFC Bank,Android,2613.26,SUCCESS,
TXN161789,2025-06-20 18:20:00,Net Banking,ICICI Bank,Android,1506.96,SUCCESS,
TXN118125,2025-06-20 18:22:00,Net Banking,SBI,Android,792.32,SUCCESS,
TXN125563,2025-06-20 18:24:00,UPI,HDFC Bank,Android,1094.64,SUCCESS,
TXN114479,2025-06-20 18:27:00,UPI,Yes Bank,Android,1023.76,SUCCESS,
TXN156421,2025-06-20 18:35:00,Credit Card,HDFC Bank,Android,439.13,SUCCESS,
TXN105551,2025-06-20 18:38:00,UPI,ICICI Bank,iOS,4022.2,SUCCESS,
TXN155803,2025-06-20 18:39:00,Credit Card,ICICI Bank,Android,953.6,SUCCESS,
TXN141542,2025-06-20 18:41:00,UPI,Axis Bank,Android,2342.2,SUCCESS,
TXN129646,2025-06-20 18:51:00,Credit Card,SBI,Android,547.43,SUCCESS,
TXN110724,2025-06-20 18:54:00,Debit Card,SBI,Android,453.41,SUCCESS,
TXN134293,2025-06-20 18:58:00,UPI,SBI,Android,2962.95,SUCCESS,
TXN165126,2025-06-20 19:02:00,Debit Card,Axis Bank,iOS,1365.69,SUCCESS,
TXN152561,2025-06-20 19:03:00,UPI,ICICI Bank,Android,1128.21,SUCCESS,
TXN161300,2025-06-20 19:04:00,UPI,Axis Bank,iOS,516.6,SUCCESS,
TXN147604,2025-06-20 19:06:00,Credit Card,ICICI Bank,Desktop,1321.63,SUCCESS,
TXN104022,2025-06-20 19:06:00,Credit Card,Yes Bank,iOS,1427.03,SUCCESS,
TXN139211,2025-06-20 19:20:00,Wallet,Kotak Bank,Android,3599.34,SUCCESS,
TXN175272,2025-06-20 19:22:00,Net Banking,Kotak Bank,Android,1801.34,SUCCESS,
TXN132275,2025-06-20 19:23:00,Net Banking,Yes Bank,Android,346.13,SUCCESS,
TXN167407,2025-06-20 19:25:00,Credit Card,Axis Bank,Android,1831.5,SUCCESS,
TXN140243,2025-06-20 19:27:00,UPI,SBI,iOS,2588.96,SUCCESS,
TXN126517,2025-06-20 19:30:00,UPI,HDFC Bank,Android,4342.54,SUCCESS,
TXN159029,2025-06-20 19:31:00,Credit Card,HDFC Bank,Android,1303.23,SUCCESS,
TXN123627,2025-06-20 19:34:00,UPI,HDFC Bank,iOS,2568.19,SUCCESS,
TXN127203,2025-06-20 19:41:00,Credit Card,Kotak Bank,Android,2136.26,SUCCESS,
TXN134135,2025-06-20 19:42:00,Wallet,Yes Bank,iOS,233.8,SUCCESS,
TXN143051,2025-06-20 19:42:00,Debit Card,Kotak Bank,Android,6635.26,SUCCESS,
TXN146432,2025-06-20 19:44:00,Credit Card,HDFC Bank,iOS,1876.42,SUCCESS,
TXN119691,2025-06-20 19:45:00,Credit Card,SBI,iOS,993.23,FAILED,OTP_TIMEOUT
TXN157769,2025-06-20 19:46:00,Credit Card,SBI,Android,316.02,SUCCESS,
TXN111389,2025-06-20 19:47:00,UPI,Yes Bank,Android,1418.86,SUCCESS,
TXN165814,2025-06-20 19:50:00,Net Banking,SBI,Android,3613.68,SUCCESS,
TXN133766,2025-06-20 19:56:00,Credit Card,HDFC Bank,iOS,1171.02,SUCCESS,
TXN136698,2025-06-20 19:56:00,Credit Card,SBI,Android,1609.06,SUCCESS,
TXN142521,2025-06-20 19:57:00,Credit Card,SBI,Android,2596.4,SUCCESS,
TXN144407,2025-06-20 19:57:00,UPI,Yes Bank,Android,1824.8,FAILED,OTP_TIMEOUT
TXN151464,2025-06-20 19:58:00,Credit Card,Axis Bank,iOS,870.53,SUCCESS,
TXN134765,2025-06-20 19:58:00,Net Banking,ICICI Bank,Desktop,6980.03,SUCCESS,
TXN136305,2025-06-20 20:00:00,UPI,SBI,iOS,3836.91,SUCCESS,
TXN127974,2025-06-20 20:02:00,Debit Card,HDFC Bank,Android,2456.42,SUCCESS,
TXN111756,2025-06-20 20:05:00,Wallet,Yes Bank,Android,3292.79,SUCCESS,
TXN126956,2025-06-20 20:10:00,UPI,ICICI Bank,iOS,2833.78,SUCCESS,
TXN151376,2025-06-20 20:17:00,Debit Card,Axis Bank,Android,2327.94,SUCCESS,
TXN122843,2025-06-20 20:19:00,Credit Card,HDFC Bank,iOS,1103.21,SUCCESS,
TXN178712,2025-06-20 20:20:00,Wallet,SBI,Desktop,1772.88,SUCCESS,
TXN178444,2025-06-20 20:22:00,Debit Card,Kotak Bank,Android,371.58,SUCCESS,
TXN149098,2025-06-20 20:23:00,Credit Card,Yes Bank,Android,2582.91,SUCCESS,
TXN175381,2025-06-20 20:23:00,Debit Card,SBI,iOS,636.06,SUCCESS,
TXN101027,2025-06-20 20:25:00,Credit Card,ICICI Bank,iOS,2481.82,SUCCESS,
TXN141478,2025-06-20 20:25:00,Credit Card,ICICI Bank,Android,168.17,SUCCESS,
TXN163310,2025-06-20 20:37:00,UPI,Axis Bank,Desktop,5076.08,SUCCESS,
TXN147018,2025-06-20 20:37:00,Credit Card,Kotak Bank,Android,519.88,SUCCESS,
TXN127064,2025-06-20 20:43:00,Debit Card,Axis Bank,Android,2416.48,SUCCESS,
TXN155710,2025-06-20 20:47:00,Credit Card,SBI,Android,710.89,FAILED,INSUFFICIENT_FUNDS
TXN165119,2025-06-20 20:49:00,Debit Card,Axis Bank,Android,1903.72,SUCCESS,
TXN110896,2025-06-20 20:54:00,UPI,HDFC Bank,Android,163.26,SUCCESS,
TXN116325,2025-06-20 20:57:00,Debit Card,Kotak Bank,iOS,721.15,SUCCESS,
TXN174151,2025-06-20 20:57:00,Net Banking,SBI,iOS,597.57,SUCCESS,
TXN113549,2025-06-20 21:00:00,UPI,HDFC Bank,Desktop,220.81,SUCCESS,
TXN168314,2025-06-20 21:02:00,Debit Card,Kotak Bank,Android,5273.64,FAILED,INSUFFICIENT_FUNDS
TXN162370,2025-06-20 21:04:00,Wallet,SBI,Android,2369.98,SUCCESS,
TXN138417,2025-06-20 21:04:00,Credit Card,SBI,Android,2843.44,SUCCESS,
TXN179788,2025-06-20 21:06:00,Debit Card,SBI,iOS,1483.46,SUCCESS,
TXN133596,2025-06-20 21:08:00,UPI,SBI,iOS,370.45,SUCCESS,
TXN165379,2025-06-20 21:11:00,UPI,Kotak Bank,iOS,589.22,FAILED,BANK_TIMEOUT
TXN114264,2025-06-20 21:14:00,Credit Card,HDFC Bank,Android,2525.24,SUCCESS,
TXN133027,2025-06-20 21:15:00,Debit Card,Axis Bank,Desktop,4141.43,SUCCESS,
TXN169092,2025-06-20 21:16:00,Credit Card,ICICI Bank,iOS,496.75,SUCCESS,
TXN108772,2025-06-20 21:16:00,UPI,SBI,Android,1811.88,SUCCESS,
TXN133108,2025-06-20 21:26:00,Credit Card,SBI,iOS,1590.21,SUCCESS,
TXN148587,2025-06-20 21:27:00,UPI,ICICI Bank,iOS,352.59,SUCCESS,
TXN149095,2025-06-20 21:27:00,UPI,Kotak Bank,Android,681.93,FAILED,INVALID_VPA_RESPONSE
TXN155828,2025-06-20 21:28:00,Wallet,HDFC Bank,iOS,4858.11,SUCCESS,
TXN156396,2025-06-20 21:30:00,UPI,ICICI Bank,Android,2025.39,SUCCESS,
TXN174580,2025-06-20 21:31:00,Net Banking,ICICI Bank,Android,3037.13,SUCCESS,
TXN130414,2025-06-20 21:31:00,UPI,HDFC Bank,Desktop,760.62,SUCCESS,
TXN114602,2025-06-20 21:36:00,Net Banking,ICICI Bank,Android,357.68,SUCCESS,
TXN151763,2025-06-20 21:36:00,Credit Card,Yes Bank,Desktop,1380.07,SUCCESS,
TXN126119,2025-06-20 21:36:00,UPI,HDFC Bank,Android,6835.91,FAILED,INSUFFICIENT_FUNDS
TXN141000,2025-06-20 21:38:00,Credit Card,Axis Bank,Android,284.24,SUCCESS,
TXN153387,2025-06-20 21:40:00,Debit Card,SBI,Android,860.91,SUCCESS,
TXN172155,2025-06-20 21:43:00,UPI,SBI,iOS,7879.27,SUCCESS,
TXN113867,2025-06-20 21:45:00,UPI,Axis Bank,Android,311.22,SUCCESS,
TXN174581,2025-06-20 21:50:00,UPI,Kotak Bank,Android,1338.24,FAILED,GATEWAY_ERROR
TXN137803,2025-06-20 21:50:00,Credit Card,HDFC Bank,iOS,1090.4,SUCCESS,
TXN140872,2025-06-20 22:04:00,UPI,ICICI Bank,Android,238.17,SUCCESS,
TXN112490,2025-06-20 22:13:00,UPI,SBI,Android,3516.11,SUCCESS,
TXN133309,2025-06-20 22:13:00,UPI,HDFC Bank,Desktop,1291.91,SUCCESS,
TXN179652,2025-06-20 22:17:00,Credit Card,HDFC Bank,Android,1764.66,SUCCESS,
TXN154705,2025-06-20 22:20:00,Net Banking,SBI,Desktop,396.64,SUCCESS,
TXN119000,2025-06-20 22:21:00,UPI,HDFC Bank,Android,1983.13,SUCCESS,
TXN106217,2025-06-20 22:22:00,Credit Card,Axis Bank,Android,1757.87,SUCCESS,
TXN116148,2025-06-20 22:24:00,Net Banking,HDFC Bank,iOS,693.93,SUCCESS,
TXN120745,2025-06-20 22:24:00,UPI,ICICI Bank,Desktop,1066.46,SUCCESS,
TXN172716,2025-06-20 22:30:00,Net Banking,SBI,iOS,1471.73,FAILED,BANK_DECLINE
TXN146321,2025-06-20 22:32:00,UPI,SBI,Android,14498.12,FAILED,LIMIT_EXCEEDED
TXN178097,2025-06-20 22:33:00,UPI,HDFC Bank,Android,731.08,SUCCESS,
TXN157680,2025-06-20 22:34:00,UPI,ICICI Bank,Android,2821.85,SUCCESS,
TXN168095,2025-06-20 22:38:00,UPI,Kotak Bank,iOS,649.89,FAILED,BANK_TIMEOUT
TXN175519,2025-06-20 22:40:00,Wallet,SBI,iOS,3117.51,SUCCESS,
TXN111819,2025-06-20 22:45:00,Debit Card,Kotak Bank,Android,3118.65,SUCCESS,
TXN101260,2025-06-20 22:49:00,Debit Card,ICICI Bank,Desktop,14458.58,FAILED,LIMIT_EXCEEDED
TXN163268,2025-06-20 22:53:00,Debit Card,HDFC Bank,Android,7272.56,SUCCESS,
TXN158734,2025-06-20 22:56:00,UPI,Axis Bank,Android,1192.74,SUCCESS,
TXN161052,2025-06-20 23:03:00,Credit Card,Axis Bank,Android,3111.58,SUCCESS,
TXN108958,2025-06-20 23:05:00,Debit Card,SBI,Android,2213.57,SUCCESS,
TXN163545,2025-06-20 23:10:00,UPI,HDFC Bank,iOS,2896.6,SUCCESS,
TXN136925,2025-06-20 23:15:00,UPI,HDFC Bank,Android,1496.27,SUCCESS,
TXN123407,2025-06-20 23:24:00,UPI,SBI,iOS,2522.76,SUCCESS,
TXN176090,2025-06-20 23:24:00,Debit Card,HDFC Bank,Desktop,2249.48,SUCCESS,
TXN119243,2025-06-20 23:26:00,Debit Card,SBI,iOS,9057.57,SUCCESS,
TXN137785,2025-06-20 23:29:00,UPI,HDFC Bank,Android,3682.87,SUCCESS,
TXN123819,2025-06-20 23:29:00,Credit Card,Axis Bank,Android,1559.91,FAILED,NETWORK_ERROR
TXN151063,2025-06-20 23:29:00,Credit Card,ICICI Bank,iOS,1990.32,SUCCESS,
TXN155883,2025-06-20 23:29:00,Debit Card,Kotak Bank,Android,1858.32,SUCCESS,
TXN105458,2025-06-20 23:35:00,Credit Card,HDFC Bank,iOS,1740.52,SUCCESS,
TXN159017,2025-06-20 23:43:00,Credit Card,HDFC Bank,iOS,731.33,SUCCESS,
TXN168544,2025-06-20 23:54:00,UPI,HDFC Bank,Android,9758.54,SUCCESS,
TXN101590,2025-06-20 23:55:00,Credit Card,Kotak Bank,Desktop,1016.47,SUCCESS,
TXN113148,2025-06-20 23:58:00,Net Banking,ICICI Bank,Android,1648.55,SUCCESS,
TXN178519,2025-06-21 00:04:00,Debit Card,ICICI Bank,Android,5913.18,SUCCESS,
TXN139035,2025-06-21 00:05:00,Net Banking,ICICI Bank,Android,1418.26,SUCCESS,
TXN147950,2025-06-21 00:06:00,Debit Card,Yes Bank,Android,7801.7,SUCCESS,
TXN176273,2025-06-21 00:09:00,UPI,SBI,Android,452.19,SUCCESS,
TXN135111,2025-06-21 00:11:00,Net Banking,HDFC Bank,iOS,5275.11,SUCCESS,
TXN109380,2025-06-21 00:18:00,UPI,Axis Bank,Desktop,3918.55,SUCCESS,
TXN100245,2025-06-21 00:22:00,Debit Card,HDFC Bank,Android,1175.54,SUCCESS,
TXN147874,2025-06-21 00:22:00,UPI,ICICI Bank,iOS,1545.72,SUCCESS,
TXN106402,2025-06-21 00:31:00,UPI,HDFC Bank,iOS,5997.19,SUCCESS,
TXN110377,2025-06-21 00:47:00,UPI,SBI,Android,127.53,SUCCESS,
TXN135644,2025-06-21 00:58:00,UPI,SBI,iOS,2375.39,SUCCESS,
TXN146437,2025-06-21 00:59:00,UPI,HDFC Bank,iOS,617.98,SUCCESS,
TXN176898,2025-06-21 01:03:00,UPI,Yes Bank,iOS,1924.65,SUCCESS,
TXN133680,2025-06-21 01:08:00,Wallet,SBI,iOS,5537.84,SUCCESS,
TXN143668,2025-06-21 01:11:00,Net Banking,Axis Bank,Android,1187.08,SUCCESS,
TXN150384,2025-06-21 01:11:00,UPI,HDFC Bank,Android,5956.58,SUCCESS,
TXN101581,2025-06-21 01:12:00,Net Banking,HDFC Bank,Android,5476.08,SUCCESS,
TXN134814,2025-06-21 01:14:00,Net Banking,HDFC Bank,iOS,1475.98,SUCCESS,
